0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
28.306504071929538,28.5020245046918,31.4081093293982,15.642028916490137,4.128128751235836,4.317171156260126,37.59050703341953,128.44827841644772,15.938609521666132,44.85338887101033,132.0007339851224,22.981093811178628,34.01088139106571,142.3889816086309,18.159136433624056
28.573941153833047,29.147695101780595,29.617244782756703,14.953394197371757,4.206788312732651,3.9365816495402766,38.1039919874561,127.62273924837856,15.771690723825634,48.2708002954897,129.1003877115043,23.032335524330247,37.63844486469511,139.76692028772482,18.193962581322264
29.2786927593237,29.033732239498462,26.31559423530819,15.10057537161914,4.038073998334894,4.813003316433308,38.933541091196616,128.50121383856356,16.105590248230094,47.66413182944471,130.15052335166524,24.25290000239985,32.68902501508968,143.72786525681116,18.924493801920978
27.232333743147752,30.65545662184323,29.44534792404066,15.592201657213456,4.659132964446666,5.1629818552967945,40.1384181029141,127.91632383908195,16.76404157808266,44.233321114675405,133.48154065850403,25.455700039932797,32.787498406629304,144.578143782728,19.192944362710307
26.490419959282082,28.1098684357044,31.405040932276826,15.437558685300925,4.184821417174078,5.241111094058101,39.007065160735976,128.78645510949426,17.890022258814714,47.02986375440404,131.92430083817501,28.795497528112076,30.823921977335434,146.58359709160135,20.716943723634635
28.602379934719306,30.074199441774216,27.585665838668397,15.494453555414536,3.64506001686625,5.366364836087731,37.96379962349683,130.15569753325047,19.928451596944885,45.06171778092673,134.2065356067674,32.76055892279844,31.28913073151714,146.44702657726262,23.390100294970225
27.69756541989279,21.295687407844326,15.125231151001131,17.28808343758347,4.4352891981518345,6.733286437996698,39.0670811386332,130.54799059749274,26.876254119541034,49.89167651175962,132.36546064654922,38.01165825665093,39.9851891238172,141.7168343196528,27.222805328367375
26.614208664395417,29.60537094864341,26.028925021650153,14.828883625096582,3.0865315888675,5.47933784896962,39.78811701443293,126.57529102443047,17.47560474176285,44.49921323291489,133.01965703110326,28.572451871954854,31.533080116386255,145.26182485410988,20.311372913924384
24.443635449198418,25.383151127676594,35.653543625674494,14.993249874199817,4.654386097020332,6.149005213949006,38.14441257354719,128.6318082160728,17.7213378219194,44.379130745938916,134.63208083327524,27.35756748751144,30.418335427254753,148.6254046491953,19.482724860700106
27.0770931176311,26.394829969447553,34.42350642662758,15.04214473530117,3.467328536949207,5.327824561787101,39.61036146168684,127.57990669725429,17.989125953308335,46.76332984888198,132.46098405551405,27.194506270268025,29.966510619398463,147.00164194733242,19.45268866579766
28.349167710735426,20.69926928759949,15.281488710146043,15.750882329774818,3.705158991291241,5.881800478950352,41.03921138137608,127.74530670474849,26.445903257145087,52.305357734671,129.71826560529655,38.11570352363417,39.21396737341391,142.50690398260585,27.763026160123182
29.574532478713603,17.456903299864273,6.206403621987542,15.734664072852395,4.32461745711087,5.902667458338008,40.271928631192246,130.02942018370237,24.820917838741963,53.648376799279056,129.01952981664797,35.47742102747056,42.73687242643806,140.2718486388469,27.068186923389934
28.98515581726742,17.712867009477545,10.934084437818138,15.566335255562718,3.597010437986295,6.288244719469565,42.04792771492897,127.75613671020614,25.551792645718947,57.99256416789025,125.19481971921796,37.63361891166337,45.51041266100241,137.38078561503966,29.731574783512322
23.11012786159363,16.50861893974872,18.221757265468778,15.244032472935906,3.613650432385392,5.45688478737724,44.2114153009326,123.44859995403647,26.029716523889654,63.144259701280816,119.53127714518897,38.66102360492361,53.15096395451558,128.64781385562742,30.446724611720764
22.805846789887685,23.84422066943278,41.85595196957723,50.590398019167125,108.21015564924818,15.762536928806218,58.71266775090177,114.86877996520757,32.622573498415555,84.0357462309882,101.3049477780379,49.27745523723846,98.56729659170742,89.71466900149335,46.50196698697742
24.85011012629934,24.198205369491433,37.056357185829974,62.54688656339891,95.82337531320918,14.215562840512586,68.55680776825434,103.91415368843695,25.579242321834464,93.56319716082002,91.69049734077434,37.981219839864,108.74632807359902,79.86520738828116,41.41682246595675
27.314322548651905,23.396610007545835,38.38537679515958,61.28626056265279,97.0600550392024,13.508319008983513,70.34282309468435,103.35288909895007,27.31140877916815,96.12557046244885,89.88776251290051,41.758882931709714,109.67833759764251,78.85372120773017,44.08376334638335
28.780339564563,24.750369032018774,32.840810912392534,14.204093727746118,4.556568569591228,3.5605094819204894,53.18429858814919,117.06617527977672,26.399949538922655,76.3380162389984,107.96786424692104,35.10482630980598,81.39715827201523,104.26165313629777,31.689365542842857
16.529864075687005,19.94739363713794,33.85768935201617,14.688082712821377,6.477771799006698,4.4224173801414315,47.22433601198386,122.80022626099466,25.37473796947681,66.96173644184935,115.91645626659977,33.43557536675148,65.09952493635033,117.75582057417293,29.83316206756673
23.05109526804862,23.046599677463107,40.22414942574195,59.70816021526942,99.40856442278034,12.203079270734971,66.50211915325576,106.91214653915843,24.391738983366718,93.37833934247901,92.39954050540352,39.27664474492,107.31847780153261,81.53025719454679,39.328135439021395
30.648253068385294,23.73202183739522,20.528953244510422,19.469563998100185,2.0328942563523227,3.749844195038669,34.02541184444358,134.3269574837892,19.675665164932155,41.059162439504455,140.81553339438787,23.357367924594424,41.564601627562986,143.56491330741449,19.361643723864645
32.61220608886838,22.77083772340014,9.564764242708986,20.522502318709876,3.196850628161769,7.100358068880272,30.14344676430754,140.11826188604252,19.439873690502544,37.4607657766089,144.24256639045308,21.210522843264574,36.98056932489981,146.47903809655742,17.008700730332365
30.329694701376365,19.23452543224641,7.9871526282063945,21.525476555921717,3.747992636955435,5.754238156507186,31.679409001852623,137.5108374744095,16.062667164915947,39.31928399377135,141.53704835140684,18.618030767433776,39.902220515871086,144.24128044457285,16.74751020554995
32.613353566150955,19.50108362145717,6.897869599569184,19.10655219609869,3.8895613028758262,6.26191029986886,31.763651733030375,136.76028885996462,17.069609050690556,40.719141774279834,139.8292296351629,19.747305528145873,38.5758011940032,144.80540090084563,16.432448569559842
29.034067458566337,22.068243099566804,12.234112385766366,19.10848460362712,2.4559651250347856,5.7604846583821105,30.119621231869274,137.64557466550443,18.671657811192183,37.57978068146099,142.78771561671962,22.69896052029717,36.21400360648443,147.27233025523432,19.1853183359982
29.818661716069574,14.745039862308698,2.441970390583571,19.956368628176186,3.2345501138139285,4.587195530436172,35.285930042128555,131.65108602423265,15.249361474126063,42.23464015179139,137.80235032279492,18.074808007401842,41.355548662489056,142.24852723033501,16.361897693713633
26.719811459679814,18.025498176385668,11.377763650201873,36.609904647035954,129.26879117453666,15.216957943619454,33.87419195826198,140.60621013565736,20.667943662781948,35.46153478561766,149.13829922258844,22.467749049091363,36.619235644708624,148.99436592427648,20.7146867349953
29.84643479490758,19.076812273584324,14.22394008003976,27.2060161549407,55.69546665025513,46.78022751326651,32.31304078651838,139.94843452640762,20.69067491866265,40.46211858568858,141.47507224874147,22.812855326573715,45.06109659772353,139.5870836102385,21.26137855328799
34.12891359636441,19.69565277443265,9.935296993614111,14.839397243674043,2.996519868513418,5.200899917338585,60.27547737530539,105.51854117709851,19.082907594878144,82.10879793369142,99.47286904382058,26.449418591302724,87.06896657302089,96.18109913879022,29.55376130882889
35.30245807292405,20.68214162506275,14.203249381680997,16.003940124564032,6.637997590523202,5.967314245004973,73.15019755443642,91.98378085894363,17.275659599383143,101.03472049836998,79.16511752221226,23.56546668603462,104.94337302252215,76.65190346211803,29.307379953577563
26.03779779948597,31.598825084751677,42.524863535381755,14.274280691576823,4.2610291128669395,3.259860318958331,47.265076811046804,116.05384727203669,14.988260109754586,49.93184092080776,125.8023697812198,19.76454281497213,36.426222449176656,141.83131118004536,16.14084622367914
27.964430221113552,33.789127097267446,43.02962228702029,12.608424116321356,4.290190845399131,3.72691072329425,42.417144654403785,120.27265233360983,14.780001407389857,46.58977425078446,128.47054986667223,19.338299090967126,33.99686528348859,143.6291146730099,15.773396494789958
